"","date","id","prec","tair","tw","tmax","tmin","urmax","patm","pnmm","wd","wsmax","n","cc","evap","ur","ws"
"20931",1980-07-22 12:00:00,83743,0,21.8,20.9,NA,21.8,92,1018.2,NA,36,2.5,NA,10,NA,NA,NA
"20932",1980-07-22 18:00:00,83743,NA,23.8,21.6,NA,NA,81,1014.9,NA,18,3.3,NA,10,NA,NA,NA
"20933",1980-07-23 00:00:00,83743,NA,22.6,20.6,NA,NA,82,1017.6,NA,23,1.6,NA,10,NA,NA,NA
"20934",1980-07-23 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20935",1980-07-25 00:00:00,83743,NA,NA,NA,25.8,NA,NA,NA,NA,NA,NA,9.7,NA,2.4,77.5,1.633333
"20936",1980-07-25 12:00:00,83743,0,19.6,17.9,NA,18,84,1022.8,NA,36,2.8,NA,1,NA,NA,NA
"20937",1980-07-25 18:00:00,83743,NA,25,20.2,NA,NA,62,1017.3,NA,9,2.1,NA,0,NA,NA,NA
"20938",1980-07-26 00:00:00,83743,NA,20.8,18.8,30.3,NA,82,1017.1,NA,0,0,9.6,0,4.1,66,3.466667
"20939",1980-07-26 12:00:00,83743,0,22.2,18.5,NA,16.1,68,1015.5,NA,36,3.5,NA,0,NA,NA,NA
"20940",1980-07-26 18:00:00,83743,NA,28.8,20.8,NA,NA,46,1011.1,NA,36,6.1,NA,0,NA,NA,NA
"20941",1980-07-27 00:00:00,83743,NA,22.8,19.9,31.3,NA,75,1020.4,NA,32,0.8,2.7,0,6.7,60.75,3.633333
"20942",1980-07-27 12:00:00,83743,0,24.4,20.8,NA,20.1,71,1014.3,NA,36,3.6,NA,7,NA,NA,NA
"20943",1980-07-27 18:00:00,83743,NA,30.6,21.6,NA,NA,42,1012.7,NA,32,5,NA,8,NA,NA,NA
"20944",1980-07-28 00:00:00,83743,NA,23.4,19.2,24.4,NA,65,1017.5,NA,14,2.3,7.3,0,5.3,87.75,2.966667
"20945",1980-07-28 12:00:00,83743,0,22,20.4,NA,20.5,86,1019.3,NA,36,2.3,NA,8,NA,NA,NA
"20946",1980-07-28 18:00:00,83743,NA,23.2,21.2,NA,NA,83,1018.5,NA,14,6.6,NA,2,NA,NA,NA
"20947",1980-07-29 00:00:00,83743,NA,21.4,20.4,31.2,NA,91,1014.9,NA,0,0,8.1,0,2.2,53.75,4.433333
"20948",1980-07-29 12:00:00,83743,0,25.3,20,NA,17.4,59,1014.6,NA,36,5,NA,7,NA,NA,NA
"20949",1980-07-29 18:00:00,83743,NA,30.5,21.9,NA,NA,44,1011,NA,5,5.3,NA,4,NA,NA,NA
"20950",1980-07-30 00:00:00,83743,NA,26.3,20.4,32.1,NA,56,1011.5,NA,36,3,9.4,0,9.3,70.5,3.566667
"20951",1980-07-30 12:00:00,83743,0,27,21.2,NA,22.5,57,1012.1,NA,32,3.8,NA,2,NA,NA,NA
"20952",1980-07-30 18:00:00,83743,NA,27.7,22.6,NA,NA,63,1010.5,NA,18,5.3,NA,0,NA,NA,NA
"20953",1980-07-31 00:00:00,83743,NA,22.6,20.4,NA,NA,81,1013.6,NA,23,1.6,NA,0,NA,NA,NA
"20954",1980-07-31 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20955",1980-08-02 00:00:00,83743,NA,NA,NA,22.3,NA,NA,NA,NA,NA,NA,8.9,NA,2.1,76.5,1.8
"20956",1980-08-02 12:00:00,83743,0,19,17.8,NA,17.5,88,1026.1,NA,36,2.3,NA,5,NA,NA,NA
"20957",1980-08-02 18:00:00,83743,NA,21.3,18.6,NA,NA,76,1023.4,NA,18,0.6,NA,2,NA,NA,NA
"20958",1980-08-03 00:00:00,83743,NA,20.6,17.4,24,NA,71,1024.5,NA,14,2.5,7.9,10,4.3,81,4.4
"20959",1980-08-03 12:00:00,83743,0,20.4,17.4,NA,17.6,73,1025.2,NA,5,1.3,NA,2,NA,NA,NA
"20960",1980-08-03 18:00:00,83743,NA,22,20.3,NA,NA,85,1021.5,NA,18,8.6,NA,2,NA,NA,NA
"20961",1980-08-04 00:00:00,83743,NA,20.8,19,25.5,NA,83,1022.6,NA,14,3.3,7,3,3.2,77.25,3.066667
"20962",1980-08-04 12:00:00,83743,0,22,19.6,NA,20.2,79,1023,NA,9,4.6,NA,8,NA,NA,NA
"20963",1980-08-04 18:00:00,83743,NA,24.9,21.4,NA,NA,72,1018.3,NA,18,4.6,NA,2,NA,NA,NA
"20964",1980-08-05 00:00:00,83743,NA,22,19.6,27.2,NA,79,1019.8,NA,0,0,10,0,3.1,78,2.6
"20965",1980-08-05 12:00:00,83743,0,23,20.3,NA,19.7,77,1019.7,NA,5,1.5,NA,1,NA,NA,NA
"20966",1980-08-05 18:00:00,83743,NA,23.7,21.7,NA,NA,83,1015.7,NA,14,6.3,NA,1,NA,NA,NA
"20967",1980-08-06 00:00:00,83743,NA,23.2,20.4,30.9,NA,76,1015.5,NA,0,0,9.6,0,3.3,59.25,3.133333
"20968",1980-08-06 12:00:00,83743,0,23.2,19.6,NA,19.7,70,1014.6,NA,36,4.5,NA,3,NA,NA,NA
"20969",1980-08-06 18:00:00,83743,NA,30,22.4,NA,NA,49,1010.4,NA,36,3.3,NA,2,NA,NA,NA
"20970",1980-08-07 00:00:00,83743,NA,26,20.6,30.8,NA,59,1013.7,NA,32,1.6,9.1,5,1.2,72.5,4.633333
"20971",1980-08-07 12:00:00,83743,0,26.8,20,NA,22.5,51,1015,NA,32,3.5,NA,3,NA,NA,NA
"20972",1980-08-07 18:00:00,83743,NA,25.1,22,NA,NA,75,1013.1,NA,18,7.1,NA,0,NA,NA,NA
"20973",1980-08-08 00:00:00,83743,NA,22.8,20.7,26,NA,82,1016.4,NA,23,3.3,6.4,3,4.8,82,2.866667
"20974",1980-08-08 12:00:00,83743,0,23.5,21,NA,21.6,79,1019,NA,0,0,NA,7,NA,NA,NA
"20975",1980-08-08 18:00:00,83743,NA,23.8,21,NA,NA,77,1015.5,NA,14,6.6,NA,0,NA,NA,NA
"20976",1980-08-09 00:00:00,83743,NA,22.4,20.8,25.2,NA,86,1018,NA,23,2,6.7,5,2.5,85.75,4.633333
"20977",1980-08-09 12:00:00,83743,0,23,21.4,NA,21.4,86,1021,NA,5,3,NA,9,NA,NA,NA
"20978",1980-08-09 18:00:00,83743,NA,23.8,21.6,NA,NA,81,1017.6,NA,14,5.8,NA,2,NA,NA,NA
"20979",1980-08-10 00:00:00,83743,NA,22.4,21,26.6,NA,88,1018.9,NA,23,5.1,7.1,4,2,79.75,3.566667
"20980",1980-08-10 12:00:00,83743,0,22.2,20.8,NA,20.9,87,1019.7,NA,36,3.1,NA,9,NA,NA,NA
"20981",1980-08-10 18:00:00,83743,NA,25.3,22.1,NA,NA,74,1018.2,NA,18,4.8,NA,4,NA,NA,NA
"20982",1980-08-11 00:00:00,83743,NA,23,20.6,25.4,NA,79,1018.3,NA,23,2.8,4.3,3,3.2,82.25,3.466667
"20983",1980-08-11 12:00:00,83743,0,22.5,20.8,NA,21.4,85,1018.2,NA,36,2.8,NA,5,NA,NA,NA
"20984",1980-08-11 18:00:00,83743,NA,23.5,21.4,NA,NA,82,1016.6,NA,18,6.3,NA,8,NA,NA,NA
"20985",1980-08-12 00:00:00,83743,NA,22.2,20,NA,NA,81,1020.6,NA,27,1.3,NA,2,NA,NA,NA
"20986",1980-08-12 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20987",1980-08-14 00:00:00,83743,NA,NA,NA,24.8,NA,NA,NA,NA,NA,NA,8.2,NA,2.7,82.5,3.433333
"20988",1980-08-14 12:00:00,83743,0,20.7,19.1,NA,18.8,85,1021.5,NA,36,2.5,NA,4,NA,NA,NA
"20989",1980-08-14 18:00:00,83743,NA,23.1,20.2,NA,NA,75,1019.4,NA,18,5.5,NA,4,NA,NA,NA
"20990",1980-08-15 00:00:00,83743,NA,22.1,20.4,25.5,NA,85,1020,NA,5,2.3,5,8,2.9,83,3.366667
"20991",1980-08-15 12:00:00,83743,0,22.8,20.2,NA,20.3,78,1019.6,NA,5,3,NA,4,NA,NA,NA
"20992",1980-08-15 18:00:00,83743,NA,24.1,21.2,NA,NA,76,1016.7,NA,14,3.5,NA,8,NA,NA,NA
"20993",1980-08-16 00:00:00,83743,NA,21.4,20.2,26.1,NA,89,1017.3,NA,36,3.6,8.2,10,2.4,82.75,3
"20994",1980-08-16 12:00:00,83743,0.6,21.2,20.2,NA,20.2,91,1015.6,NA,5,4,NA,0,NA,NA,NA
"20995",1980-08-16 18:00:00,83743,NA,24,21.8,NA,NA,82,1012.8,NA,14,5,NA,0,NA,NA,NA
"20996",1980-08-17 00:00:00,83743,NA,23,20.5,33.1,NA,79,1014.5,NA,0,0,8.4,0,2.4,77.75,3.7
"20997",1980-08-17 12:00:00,83743,0,23.7,21.6,NA,21.2,82,1013.3,NA,36,3.8,NA,2,NA,NA,NA
"20998",1980-08-17 18:00:00,83743,NA,32.2,24.1,NA,NA,49,1009.9,NA,36,2.3,NA,0,NA,NA,NA
"20999",1980-08-18 00:00:00,83743,NA,22.1,21,25.4,NA,90,1016,NA,32,5,3.9,10,5.1,84.5,3.4
"21000",1980-08-18 12:00:00,83743,5.2,23.4,21.8,NA,20.9,86,1018,NA,23,3.6,NA,5,NA,NA,NA
"21001",1980-08-18 18:00:00,83743,NA,25.1,22.6,NA,NA,80,1015.1,NA,14,2.5,NA,10,NA,NA,NA
"21002",1980-08-19 00:00:00,83743,NA,21.6,20,NA,NA,86,1019.1,NA,5,4.1,NA,10,NA,NA,NA
"21003",1980-08-19 12:00:00,83743,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21004",1980-08-20 00:00:00,83743,NA,NA,NA,26.7,NA,NA,NA,NA,NA,NA,7,NA,1.3,88.75,3.6
"21005",1980-08-20 12:00:00,83743,0,24.6,22.7,NA,21.9,84,1016.8,NA,5,3,NA,3,NA,NA,NA
"21006",1980-08-20 18:00:00,83743,NA,24.2,22.9,NA,NA,89,1012.4,NA,14,2.3,NA,0,NA,NA,NA
"21007",1980-08-21 00:00:00,83743,NA,22.8,21.8,28.6,NA,91,1014.8,NA,14,5.5,7.8,0,2.4,81.25,2.8
"21008",1980-08-21 12:00:00,83743,0,25,22.6,NA,22.4,80,1018.3,NA,32,2.8,NA,1,NA,NA,NA
"21009",1980-08-21 18:00:00,83743,NA,25.6,23.8,NA,NA,85,1014.1,NA,14,4.3,NA,0,NA,NA,NA
"21010",1980-08-22 00:00:00,83743,NA,24.8,22.4,25.8,NA,80,1015.4,NA,32,1.3,7.2,0,3,NA,3.2
"21011",1980-08-22 12:00:00,83743,0,25.6,22,NA,22.3,72,1014.7,NA,36,3.3,NA,0,NA,NA,NA
"21012",1980-08-22 18:00:00,83743,NA,30.4,24.4,NA,NA,59,1010,NA,9,3.1,NA,2,NA,NA,NA
"21013",1980-08-23 00:00:00,83743,NA,NA,NA,27.2,NA,NA,NA,NA,NA,NA,2.7,NA,6.3,85.75,5
"21014",1980-08-23 12:00:00,83743,0,25.8,21.5,NA,19.8,67,1016.6,NA,36,2,NA,9,NA,NA,NA
"21015",1980-08-23 18:00:00,83743,NA,22.8,21.4,NA,NA,88,1016.4,NA,18,5.5,NA,10,NA,NA,NA
"21016",1980-08-24 00:00:00,83743,NA,19.8,19.2,NA,NA,94,1021,NA,18,7.5,NA,10,NA,NA,NA
"21017",1980-08-24 12:00:00,83743,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21018",1980-08-25 00:00:00,83743,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,7.1,NA,1.4,85.25,3.8
"21019",1980-08-25 12:00:00,83743,0,24,22.2,NA,20.3,85,1013.9,NA,18,2,NA,7,NA,NA,NA
"21020",1980-08-25 18:00:00,83743,NA,25.9,22.8,NA,NA,76,1009.7,NA,18,5.3,NA,4,NA,NA,NA
"21021",1980-08-26 00:00:00,83743,NA,23.2,22,26.2,NA,90,1013.5,NA,23,4.1,2.9,10,2.6,90.25,3.7
"21022",1980-08-26 12:00:00,83743,0,22.8,21.2,NA,20.4,86,1016.7,NA,36,3.3,NA,10,NA,NA,NA
"21023",1980-08-26 18:00:00,83743,NA,22.9,21.4,NA,NA,87,1015.6,NA,18,6.3,NA,10,NA,NA,NA
"21024",1980-08-27 00:00:00,83743,NA,20.4,19.8,NA,NA,94,1020.8,NA,18,1.5,NA,10,NA,NA,NA
"21025",1980-08-27 12:00:00,83743,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21026",1980-08-29 00:00:00,83743,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,9.1,NA,5.4,67.75,5.7
"21027",1980-08-29 12:00:00,83743,0,20.6,15.4,NA,17,54,1028.1,NA,5,5,NA,1,NA,NA,NA
"21028",1980-08-29 18:00:00,83743,NA,21.9,18.8,NA,NA,73,1023.7,NA,14,10,NA,2,NA,NA,NA
"21029",1980-08-30 00:00:00,83743,NA,19.6,16.6,24.4,NA,72,1024.4,NA,18,2.1,10.2,4,6.8,75,4.533333
"21030",1980-08-30 12:00:00,83743,0,19.7,16,NA,16.4,66,1023.7,NA,32,2.5,NA,0,NA,NA,NA
"21031",1980-08-30 18:00:00,83743,NA,22.8,19.8,NA,NA,74,1005.5,NA,14,8.3,NA,1,NA,NA,NA
"21032",1980-08-31 00:00:00,83743,NA,20.6,18.4,27.5,NA,80,1020.1,NA,9,2.8,10,0,4.6,73.25,2.7
"21033",1980-08-31 12:00:00,83743,0,20.6,18,NA,18,76,1020.7,NA,36,2.5,NA,0,NA,NA,NA
"21034",1980-08-31 18:00:00,83743,NA,27,21.8,NA,NA,61,1015.4,NA,18,4,NA,0,NA,NA,NA
"21035",1980-09-01 00:00:00,83743,NA,22.5,20,NA,NA,78,1016.6,NA,9,1.6,NA,0,NA,NA,NA
"21036",1980-09-01 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21037",1980-09-02 00:00:00,83743,NA,NA,NA,26.1,NA,NA,NA,NA,NA,NA,6.2,NA,4.4,82,4.866667
"21038",1980-09-02 12:00:00,83743,0,23.7,20.4,NA,20.1,73,1013.7,NA,5,2.6,NA,2,NA,NA,NA
"21039",1980-09-02 18:00:00,83743,NA,23.8,21.6,NA,NA,81,1011.1,NA,18,7,NA,0,NA,NA,NA
"21040",1980-09-03 00:00:00,83743,NA,22.1,20.6,26.8,NA,87,1013.4,NA,18,5,5.5,5,2.8,80.5,3.633333
"21041",1980-09-03 12:00:00,83743,0,22.6,20.6,NA,20.4,83,1012.2,NA,5,2.8,NA,8,NA,NA,NA
"21042",1980-09-03 18:00:00,83743,NA,26.4,22.3,NA,NA,69,1006.9,NA,36,3.6,NA,4,NA,NA,NA
"21043",1980-09-04 00:00:00,83743,NA,22.7,21,25,NA,85,1010.9,NA,18,4.5,0,10,3.1,74.5,2.566667
"21044",1980-09-04 12:00:00,83743,0,22.7,19.4,NA,20,72,1014.8,NA,32,2.5,NA,10,NA,NA,NA
"21045",1980-09-04 18:00:00,83743,NA,22.3,20.2,NA,NA,82,1014,NA,23,3.6,NA,10,NA,NA,NA
"21046",1980-09-05 00:00:00,83743,NA,20,17,NA,NA,72,1018.4,NA,23,1.6,NA,10,NA,NA,NA
"21047",1980-09-05 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21048",1980-09-08 00:00:00,83743,NA,NA,NA,27.5,NA,NA,NA,NA,NA,NA,9.8,NA,4.5,74.5,2.5
"21049",1980-09-08 12:00:00,83743,0,22,19.2,NA,18.3,75,1021,NA,36,3,NA,0,NA,NA,NA
"21050",1980-09-08 18:00:00,83743,NA,26.8,22.1,NA,NA,65,1018.7,NA,14,4.5,NA,0,NA,NA,NA
"21051",1980-09-09 00:00:00,83743,NA,22.8,20.4,27.7,NA,79,1015.2,NA,0,0,8.8,0,4.6,74.75,3.866667
"21052",1980-09-09 12:00:00,83743,0,24,20.6,NA,20.7,72,1017.5,NA,36,4.3,NA,2,NA,NA,NA
"21053",1980-09-09 18:00:00,83743,NA,24.6,22,NA,NA,79,1015,NA,18,4.8,NA,1,NA,NA,NA
"21054",1980-09-10 00:00:00,83743,NA,23.8,20.7,NA,NA,74,1015.1,NA,18,2.5,NA,5,NA,NA,NA
"21055",1980-09-10 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21056",1980-09-12 00:00:00,83743,NA,NA,NA,24.8,NA,NA,NA,NA,NA,NA,8.1,NA,2.2,87.75,3.3
"21057",1980-09-12 12:00:00,83743,0,23,21.4,NA,21.4,86,1023.1,NA,36,1,NA,5,NA,NA,NA
"21058",1980-09-12 18:00:00,83743,NA,23.3,21.8,NA,NA,87,1020.8,NA,18,5.1,NA,5,NA,NA,NA
"21059",1980-09-13 00:00:00,83743,NA,22.4,21.2,NA,NA,89,1022.7,NA,18,3.8,NA,9,NA,NA,NA
"21060",1980-09-13 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21061",1980-09-14 00:00:00,83743,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,8.4,NA,3.7,66,2.3
"21062",1980-09-14 12:00:00,83743,0,22.8,18.9,NA,19.7,67,1017.8,NA,9,1.6,NA,3,NA,NA,NA
"21063",1980-09-14 18:00:00,83743,NA,27.3,21.4,NA,NA,57,1011.2,NA,14,4.3,NA,0,NA,NA,NA
"21064",1980-09-15 00:00:00,83743,NA,23.8,20.2,31.6,NA,70,1012.2,NA,32,1,7.6,0,5.4,64.5,3.566667
"21065",1980-09-15 12:00:00,83743,0,26.8,20.5,NA,21.2,54,1009.8,NA,32,2.8,NA,0,NA,NA,NA
"21066",1980-09-15 18:00:00,83743,NA,27.2,21.8,NA,NA,60,1007.3,NA,18,4.6,NA,2,NA,NA,NA
"21067",1980-09-16 00:00:00,83743,NA,25.1,21.6,NA,NA,72,1010.9,NA,18,3.3,NA,9,NA,NA,NA
"21068",1980-09-16 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21069",1980-09-20 00:00:00,83743,NA,NA,NA,26.7,NA,NA,NA,NA,NA,NA,8.7,NA,2.4,87.75,3.633333
"21070",1980-09-20 12:00:00,83743,0,23.4,21.6,NA,20,85,1013.8,NA,5,3.6,NA,5,NA,NA,NA
"21071",1980-09-20 18:00:00,83743,NA,23.2,21.8,NA,NA,88,1010.6,NA,18,5,NA,4,NA,NA,NA
"21072",1980-09-21 00:00:00,83743,NA,22.4,21.2,NA,NA,89,1012.5,NA,18,2.3,NA,2,NA,NA,NA
"21073",1980-09-21 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21074",1980-09-24 00:00:00,83743,NA,NA,NA,21.8,NA,NA,NA,NA,NA,NA,4.2,NA,3.4,74,2.2
"21075",1980-09-24 12:00:00,83743,0,20.4,17.4,NA,16.5,73,1020.4,NA,0,0,NA,7,NA,NA,NA
"21076",1980-09-24 18:00:00,83743,NA,20.8,17.8,NA,NA,73,1016.5,NA,14,4.6,NA,8,NA,NA,NA
"21077",1980-09-25 00:00:00,83743,NA,20.3,17.6,20.6,NA,75,1018.7,NA,14,2,0,10,5.1,74,2.533333
"21078",1980-09-25 12:00:00,83743,0,19.8,18.4,NA,18.2,87,1019.1,NA,5,2.1,NA,10,NA,NA,NA
"21079",1980-09-25 18:00:00,83743,NA,20.2,16.8,NA,NA,69,1017.4,NA,23,2.5,NA,10,NA,NA,NA
"21080",1980-09-26 00:00:00,83743,NA,19.2,16,NA,NA,70,1016,NA,27,3,NA,9,NA,NA,NA
"21081",1980-09-26 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21082",1980-09-28 00:00:00,83743,NA,NA,NA,22.7,NA,NA,NA,NA,NA,NA,1.4,NA,7.3,73.5,1.866667
"21083",1980-09-28 12:00:00,83743,0,19.2,16.2,NA,17.1,72,1012.6,NA,5,1.6,NA,8,NA,NA,NA
"21084",1980-09-28 18:00:00,83743,NA,21.3,18.6,NA,NA,76,1010.6,NA,18,2,NA,10,NA,NA,NA
"21085",1980-09-29 00:00:00,83743,NA,21,18,25.2,NA,73,1011.3,NA,9,2,9.1,9,3.6,78.25,1.566667
"21086",1980-09-29 12:00:00,83743,0,23.2,20.2,NA,18.7,75,1013,NA,9,1.1,NA,3,NA,NA,NA
"21087",1980-09-29 18:00:00,83743,NA,23.6,21,NA,NA,78,1011,NA,18,3.6,NA,2,NA,NA,NA
"21088",1980-09-30 00:00:00,83743,NA,21.8,19.6,25.8,NA,80,1015.2,NA,0,0,7,7,3.2,80,4.1
"21089",1980-09-30 12:00:00,83743,0,23.6,21.4,NA,20.8,81,1018,NA,9,1.5,NA,8,NA,NA,NA
"21090",1980-09-30 18:00:00,83743,NA,25.2,22.6,NA,NA,79,1016,NA,18,5.8,NA,4,NA,NA,NA
"21091",1980-10-01 00:00:00,83743,NA,23,20.7,25.3,NA,80,1017.9,NA,9,5,4.3,9,4.5,77,5.233333
"21092",1980-10-01 12:00:00,83743,0,23.7,20.7,NA,21.2,75,1022,NA,5,5.8,NA,7,NA,NA,NA
"21093",1980-10-01 18:00:00,83743,NA,24.1,21.3,NA,NA,77,1019.3,NA,14,5.8,NA,7,NA,NA,NA
"21094",1980-10-02 00:00:00,83743,NA,21.7,19.2,NA,NA,78,1021.9,NA,14,4.1,NA,2,NA,NA,NA
"21095",1980-10-02 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21096",1980-10-03 00:00:00,83743,NA,NA,NA,25.8,NA,NA,NA,NA,NA,NA,10.4,NA,6.2,75.75,2.9
"21097",1980-10-03 12:00:00,83743,0,24,20.6,NA,19.9,72,1023.3,NA,0,0,NA,1,NA,NA,NA
"21098",1980-10-03 18:00:00,83743,NA,25.2,21.6,NA,NA,71,1018.3,NA,14,5.1,NA,2,NA,NA,NA
"21099",1980-10-04 00:00:00,83743,NA,21.8,19.6,26,NA,80,1020.4,NA,9,3.6,10.2,0,4.5,74.25,3.233333
"21100",1980-10-04 12:00:00,83743,0,24,20.9,NA,19.3,74,1021.1,NA,9,1.6,NA,1,NA,NA,NA
"21101",1980-10-04 18:00:00,83743,NA,25.1,21.8,NA,NA,73,1016.9,NA,18,4.6,NA,2,NA,NA,NA
"21102",1980-10-05 00:00:00,83743,NA,22.6,19.7,27.6,NA,75,1018,NA,9,3.5,10.7,0,5.7,61.25,2.366667
"21103",1980-10-05 12:00:00,83743,0,22.8,18.4,NA,19.1,63,1017,NA,36,3.5,NA,0,NA,NA,NA
"21104",1980-10-05 18:00:00,83743,NA,27.4,21.1,NA,NA,54,1013.3,NA,14,2,NA,0,NA,NA,NA
"21105",1980-10-06 00:00:00,83743,NA,24.5,20,NA,NA,64,1014.2,NA,36,1.6,NA,0,NA,NA,NA
"21106",1980-10-06 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21107",1980-10-19 00:00:00,83743,NA,NA,NA,31.2,NA,NA,NA,NA,NA,NA,9.2,NA,4.5,72,3.166667
"21108",1980-10-19 12:00:00,83743,0,29,22.8,NA,23,57,1015.1,NA,36,3.3,NA,3,NA,NA,NA
"21109",1980-10-19 18:00:00,83743,NA,27.4,23,NA,NA,67,1012.4,NA,18,4.6,NA,3,NA,NA,NA
"21110",1980-10-20 00:00:00,83743,NA,25,22.8,32.9,NA,82,1013.7,NA,36,1.6,7.9,8,5,82.75,3.233333
"21111",1980-10-20 12:00:00,83743,0,25.8,23.8,NA,21.4,84,1014.7,NA,9,1.6,NA,4,NA,NA,NA
"21112",1980-10-20 18:00:00,83743,NA,27.4,23.6,NA,NA,71,1010.4,NA,14,6.5,NA,6,NA,NA,NA
"21113",1980-10-21 00:00:00,83743,NA,25.5,24,28.6,NA,88,1012.2,NA,18,1.6,5.5,9,4.8,76.5,2.3
"21114",1980-10-21 12:00:00,83743,0,25.2,23.2,NA,23.5,84,1011.7,NA,14,1.6,NA,10,NA,NA,NA
"21115",1980-10-21 18:00:00,83743,NA,28.4,23.7,NA,NA,66,1008.7,NA,18,5.3,NA,4,NA,NA,NA
"21116",1980-10-22 00:00:00,83743,NA,25.8,23,30.2,NA,78,1009.5,NA,0,0,0.9,2,5.2,68.5,2.866667
"21117",1980-10-22 12:00:00,83743,0,26.8,23.4,NA,24.9,74,1010,NA,5,3.5,NA,8,NA,NA,NA
"21118",1980-10-22 18:00:00,83743,NA,28.7,24,NA,NA,66,1006.8,NA,36,3.5,NA,9,NA,NA,NA
"21119",1980-10-23 00:00:00,83743,NA,28.4,23.8,NA,NA,67,1010.2,NA,23,1.6,NA,10,NA,NA,NA
"21120",1980-10-23 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21121",1980-10-27 00:00:00,83743,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,8.8,NA,3.9,70.5,2.366667
"21122",1980-10-27 12:00:00,83743,0,26.9,23.5,NA,23,74,1011.2,NA,36,3.3,NA,3,NA,NA,NA
"21123",1980-10-27 18:00:00,83743,NA,30.6,25.3,NA,NA,64,1006.2,NA,18,3.8,NA,1,NA,NA,NA
"21124",1980-10-28 00:00:00,83743,NA,28,24.3,29.8,NA,72,1006.4,NA,0,0,4.1,0,5.3,78.5,4.266667
"21125",1980-10-28 12:00:00,83743,0,26.4,23.6,NA,23.2,78,1011.4,NA,5,3.3,NA,8,NA,NA,NA
"21126",1980-10-28 18:00:00,83743,NA,27.1,23.4,NA,NA,72,1006.9,NA,14,7,NA,10,NA,NA,NA
"21127",1980-10-29 00:00:00,83743,NA,25.6,23.4,27.9,NA,82,1010.9,NA,14,2.5,4.5,9,6,87.25,3.566667
"21128",1980-10-29 12:00:00,83743,0,26.8,24.3,NA,19.7,80,1011.8,NA,0,0,NA,8,NA,NA,NA
"21129",1980-10-29 18:00:00,83743,NA,24.7,23.2,NA,NA,87,1009.7,NA,18,6.1,NA,10,NA,NA,NA
"21130",1980-10-30 00:00:00,83743,NA,24,23,29.2,NA,91,1009.6,NA,18,4.6,4.1,10,2.6,84.25,4.066667
"21131",1980-10-30 12:00:00,83743,0,27.6,24.6,NA,23.5,77,1006.6,NA,5,3.3,NA,9,NA,NA,NA
"21132",1980-10-30 18:00:00,83743,NA,27.6,25,NA,NA,80,1003.4,NA,18,6.6,NA,9,NA,NA,NA
"21133",1980-10-31 00:00:00,83743,NA,25,23.8,NA,NA,90,1007.6,NA,27,2.3,NA,10,NA,NA,NA
"21134",1980-10-31 12:00:00,83743,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21135",1980-11-03 00:00:00,83743,NA,NA,NA,25.1,NA,NA,NA,NA,NA,NA,9.1,NA,7.4,73.25,4.3
"21136",1980-11-03 12:00:00,83743,0,23.6,20.1,NA,20.4,71,1019.7,NA,14,1.3,NA,7,NA,NA,NA
"21137",1980-11-03 18:00:00,83743,NA,24.4,21.5,NA,NA,76,1016.4,NA,14,8,NA,2,NA,NA,NA
"21138",1980-11-04 00:00:00,83743,NA,23,19.8,25.8,NA,73,1017.7,NA,14,3.6,10.2,6,6.7,77.5,4.666667
"21139",1980-11-04 12:00:00,83743,0,24,18.9,NA,21.1,59,1017.1,NA,36,1.6,NA,3,NA,NA,NA
